ID,Locality,Country,State,County,GeorefLatitude,GeorefLongitude,SpacyNER,prediction_mean,prediction_smallest
853688.0,"Beartooth Range: Summit Peak, W of highway.",U.S.A.,Wyoming,Park,44.9753,-109.4369,Beartooth Range|Summit Peak,,
853691.0,"Rattlesnake Mountain, 11 mi NW of Cody.",U.S.A.,Wyoming,Park,44.5586,-109.2487,Rattlesnake Mountain|Cody," 39.553978,-79.7546  ",
853697.0,"Yellowstone National Park: Mt Washburn, 1 mi below summit.",U.S.A.,Wyoming,Park,44.8109,-110.4374,Yellowstone National Park|Mt Washburn,"  44.620087,-110.56069 ","  44.6200885 ,-110.56068933"
853698.0,"Wind River Range: Roarking Fork Mountain, 3/4 mi NE of Stough Creek Lakes.",U.S.A.,Wyoming,Fremont,42.6605,-109.0216,Wind River Range|Roarking Fork Mountain|Stough Creek Lakes,"  43.180367,-109.65381 ","  43.1803647,-109.6538115"
853701.0,Wind River Range: W of Dickinson Park near Bears Ears Pass.,U.S.A.,Wyoming,Fremont,42.8376,-109.1078,Wind River Range|Dickinson Park|Bears Ears Pass,"  43.180367,-109.65381 ","  43.1803647,-109.6538115"
853708.0,"Beartooth Mountains: 1 mi S of Native Lake on Beartooth Butte, ca 41.5 air mi NW of Cody.",U.S.A.,Wyoming,Park,44.9726,-109.6172,Beartooth Mountains|Native Lake|Beartooth Butte|Cody,"  45.02721,-109.40744",
853710.0,Teton National Forest: south side of Granite Canyon.,U.S.A.,Wyoming,Teton,43.611,-110.878,Teton National Forest|Granite Canyon,"  43.58328 ,-110.126015","  43.5832793,-110.1260139"
853714.0,Beartooth Range: 0.5 mi N of Gardner Lake.,U.S.A.,Wyoming,Park,44.9761,-109.46,Beartooth Range|Gardner Lake,,
853715.0,Beartooth Range: west side of Quintuple Peaks.,U.S.A.,Wyoming,Park,44.9898,-109.4859,Beartooth Range|Quintuple Peaks,,
853716.0,Beartooth Range: N of highway at Gardner Lake.,U.S.A.,Wyoming,Park,44.9745,-109.4504,Beartooth Range|Gardner Lake,,
853736.0,"Wind River Range: Dickinson Park, along Dickinson Creek.",U.S.A.,Wyoming,Fremont,42.8346,-109.056,Wind River Range|Dickinson Park|Dickinson Creek,"  43.180367,-109.65381 ","  43.1803647,-109.6538115"
853752.0,"Blue Ridge, beside Louis Lake Road.",U.S.A.,Wyoming,Fremont,42.6506,-108.8667,Blue Ridge|Louis Lake Road," 37.440525,-92.87764 ",
853753.0,Before the first curve on the way up the switchbacks on the Loop Road.,U.S.A.,Wyoming,Fremont,42.7283,-108.8449,the Loop Road," 38.621258,-92.066666",
853776.0,"Along stream near Wind River, ca 5 mi below Dubois.",U.S.A.,Wyoming,Fremont,43.5024,-109.5561,Wind River|Dubois," 44.40974,-95.90848","  43.2481903,-109.0205068"
853782.0,Shoshone National Forest: near Beartooth Lake.,U.S.A.,Wyoming,Park,44.9418,-109.5931,Shoshone National Forest|Beartooth Lake,"  43.9913,-109.4575","  43.9912968 ,-109.45749364"
853794.0,"Rattlesnake Mountain, 5 mi N of Buffalo Bill Reservoir.",U.S.A.,Wyoming,Park,44.5773,-109.2834,Rattlesnake Mountain|Buffalo Bill Reservoir," 39.553978,-79.7546  ",
853829.0,Wind River Range: 1 mi S of South Fork Lakes.,U.S.A.,Wyoming,Fremont,42.7927,-109.179,Wind River Range|South Fork Lakes,"  43.180367,-109.65381 ","  43.1803647,-109.6538115"
864059.0,"Game and Fish East Fork Winter Range: Wiggins Fork, ca 9 air mi NE of Dubois.",U.S.A.,Wyoming,Fremont,43.6361,-109.5299,East Fork Winter|Wiggins Fork|Dubois," 45.88817,-91.04948",
864068.0,Shoshone National Forest: South Fork River bar.,U.S.A.,Wyoming,Park,44.1573,-109.6,Shoshone National Forest|South Fork River,"  43.9913,-109.4575","  43.9912968 ,-109.45749364"
864072.0,"Shoshone National Forest: Timber Creek, Crandall Creek.",U.S.A.,Wyoming,Park,44.8174,-109.7893,Shoshone National Forest|Timber Creek|Crandall Creek,"  43.9913,-109.4575","  43.9912968 ,-109.45749364"
864116.0,"Absaroka Mountains: North Fork Shsohone River Drainage: along Grinnell Creek Trail, ca 5 mi N of U.S. Hwy 14.",U.S.A.,Wyoming,Park,44.5328,-109.8871,Absaroka Mountains|North Fork Shsohone River|Grinnell Creek Trail|U.S. Hwy 14,"  43.557682,-109.15379 ","  43.5691231,-109.1618005"
864118.0,Dead Indian Hill.,U.S.A.,Wyoming,Park,44.7557,-109.3745,Dead Indian Hill,"  44.073128,-111.85246 ","  44.7571701,-109.3743252"
864122.0,North Fork Shoshone River Drainage: Table Mountain.,U.S.A.,Wyoming,Park,44.4228,-109.4484,North Fork|Shoshone River|Table Mountain,"  41.806652,-101.33602 ","  44.8485673,-109.6851074"
864124.0,Headwaters of Wyoming Creek.,U.S.A.,Wyoming,Park,45.0017,-109.4069,Wyoming Creek,"  54.32379,-132.67264",
864133.0,Shoshone National Forest: Togwotee Pass.,U.S.A.,Wyoming,Fremont,43.7526,-110.0683,Shoshone National Forest|Togwotee Pass,"  43.9913,-109.4575","  43.9912968 ,-109.45749364"
864134.0,Beartooth Range: below road at junction with stateline.,U.S.A.,Wyoming,Park,45.0038,-109.7078,Beartooth Range,,
864254.0,Shoshone National Forest: Crandall Creek Ranger Station pasture.,U.S.A.,Wyoming,Park,44.8456,-109.6307,Shoshone National Forest|Crandall Creek Ranger Station,"  43.9913,-109.4575","  43.9912968 ,-109.45749364"
864442.0,"Absaroka Mountains: North Fork Shoshone River Drainage: along Kitty Creek, ca 0.3 mi S of U.S. Hwy 14, 16, and 20.",U.S.A.,Wyoming,Park,44.4561,-109.8613,Absaroka Mountains|North Fork Shoshone River|Kitty Creek|U.S. Hwy 14,"  43.557682,-109.15379 ","  43.5691231,-109.1618005"
864447.0,"Sierra Madre: Encampment River, ca 1.8 air mi W of Encampment.",U.S.A.,Wyoming,Carbon,41.1825,-106.796,Sierra Madre|Encampment River|Encampment,"  32.712753,-104.4719  ",
864452.0,"Sierra Madre: North Willow Creek, ca 7 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.1526,-106.8992,Sierra Madre|North Willow Creek|Encampment,"  32.712753,-104.4719  ",
864463.0,"Sierra Madre: off Wyo Hwy 70, c 7.5 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.1667,-106.925,Sierra Madre|Wyo Hwy 70|Encampment,"  32.712753,-104.4719  ",
864464.0,"Sierra Madre: Continental Divide Trail, ca 0.6 air mi N of Battle Pass, ca 10.5 air mi WSW of Encampment.",U.S.A.,Wyoming,Carbon,41.1643,-106.9853,Sierra Madre|Continental Divide Trail|Battle Pass|Encampment,"  32.712753,-104.4719  ",
864465.0,"Wind River Range: Poison Lake, along Tayo Creek.",U.S.A.,Wyoming,Sublette,42.677,-109.0812,Wind River Range|Poison Lake|Tayo Creek,"  43.180367,-109.65381 ","  43.1803647,-109.6538115"
864469.0,"Sierra Madre: above Bottle Creek, ca 6 air mi WSW of Encampment.",U.S.A.,Wyoming,Carbon,41.1772,-106.9019,Sierra Madre|Bottle Creek|Encampment,"  32.712753,-104.4719  ",
864472.0,"Sierra Madre: Green Mountain, ca 8 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.1214,-106.8969,Sierra Madre|Green Mountain|Encampment,"  32.712753,-104.4719  ",
864474.0,"Sierra Madre: Green Mountain, ca 8 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.1184,-106.8985,Sierra Madre|Green Mountain|Encampment,"  32.712753,-104.4719  ",
864481.0,"Sierra Madre: Encampment River, ca 1.8 air mi S of Encampment.",U.S.A.,Wyoming,Carbon,41.1825,-106.796,Sierra Madre|Encampment River|Encampment,"  32.712753,-104.4719  ",
864517.0,Atlantic City.,U.S.A.,Wyoming,Fremont,42.4969,-108.7286,Atlantic City," 40.61492,-88.15168","  42.4876781 ,-108.72365494"
864527.0,North side of Hog Park.,U.S.A.,Wyoming,Carbon,41.0398,-106.882,Hog Park,"  41.036358,-106.88366 ","  41.0363561,-106.8836571"
864826.0,"Sierra Madre: Medicine Bow National Forest: along a tributary of South Soldier Creek, ca 1 mi E of the Continental Divide and ca 3/4 miW of Hog Park Road (Forest Road 550).",U.S.A.,Wyoming,Carbon,41.0745,-106.8616,Sierra Madre|Medicine Bow National Forest|South Soldier Creek|the Continental Divide|Hog Park Road|Forest Road 550,"  32.712753,-104.4719  ",
864833.0,"Sierra Madre: North Fork Miner Creek, ca 5.5 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.1419,-106.8556,Sierra Madre|North Fork Miner Creek|Encampment,"  32.712753,-104.4719  ",
864898.0,"On Condict Ranch ca 0.7 mi W of Brush Creek, ca 13 air mi SE of Saratoga.",U.S.A.,Wyoming,Carbon,41.3192,-106.6315,Condict Ranch|Brush Creek|Saratoga,,
864910.0,"Laramie, southwest corner of 13th and Spring Creek.",U.S.A.,Wyoming,Albany,41.3029,-105.5813,Laramie|13th and Spring,"  40.510937,-102.12223 ","  41.311367,-105.591101"
864911.0,"Jackson Hole: Walton property at 6630 Upper Cascade, ca 1 3/4 mi W of Gros Ventre Junction and ca 6.5 air mi N of Jackson.",U.S.A.,Wyoming,Teton,43.5761,-110.7681,Jackson Hole|Upper Cascade|Gros Ventre Junction|Jackson,"  44.48757,-106.24834","  43.684017  ,-110.44366293"
864963.0,"Salt River Range: Commissary Ridge, Mink Creek Lake, ca 13.5 air mi SE of Afton.",U.S.A.,Wyoming,Lincoln,42.5953,-110.7376,Salt River Range|Commissary Ridge|Mink Creek Lake|Afton,"  42.807713,-110.8075  ","  42.8077123,-110.8075047"
864964.0,"Salt River Range: N of Lake Barstow in North Three Forks Creek drainage, ca 10 air mi NE of Afton.",U.S.A.,Wyoming,Lincoln,42.7869,-110.7562,Salt River Range|Lake Barstow|North Three Forks Creek|Afton,"  42.807713,-110.8075  ","  42.8077123,-110.8075047"
864970.0,"Salt River Range: Grover Park Road at Bradshaw Canyon Road, ca 6 air mi NNE of Afton; ca 2.5 air mi NE of Grover.",U.S.A.,Wyoming,Lincoln,42.8112,-110.8949,Salt River Range|Grover Park Road|Bradshaw Canyon Road|Afton|Grover,"  42.807713,-110.8075  ","  42.8077123,-110.8075047"
864972.0,Star Valley: Sulphur Spring 2 mi N of Auburn; ca 8 air mi NNW of Afton.,U.S.A.,Wyoming,Lincoln,42.8312,-110.9997,Star Valley|Sulphur Spring|Auburn|Afton,"  34.16844 ,-106.460815",
864984.0,Chugwater Drive in West Laramie.,U.S.A.,Wyoming,Albany,41.285,-105.6323,Chugwater Drive|West Laramie,"  41.361946,-106.66827 ","  41.2902504,-105.6334598"
864996.0,"Black Hills: Devils Tower National Monument: rocky slope S of Devils Tower, N of South Side Trail.",U.S.A.,Wyoming,Crook,44.587,-104.7162,Black Hills|Devils Tower National Monument|Devils Tower|South Side Trail,"  35.263145,-109.03385 ",
864997.0,Black Hills: Devils Tower National Monument: rocky knoll at end of low ridge running E from north end of Devils Tower.,U.S.A.,Wyoming,Crook,44.5918,-104.7086,Black Hills|Devils Tower National Monument|Devils Tower,"  35.263145,-109.03385 ",
864998.0,Black Hills: Devils Tower National Monument: in bottom of drainage NE of Devils Tower.,U.S.A.,Wyoming,Crook,44.595,-104.7074,Black Hills|Devils Tower National Monument|Devils Tower,"  35.263145,-109.03385 ",
864999.0,Black Hills: Devils Tower National Monument: small stream below spring box (Spring No. 1) SW of Devils Tower.,U.S.A.,Wyoming,Crook,44.5853,-104.7199,Black Hills|Devils Tower National Monument|Devils Tower,"  35.263145,-109.03385 ",
865000.0,"Laramie, open space immediately E of Laramie River between Flint Street and Snowy Range Road.",U.S.A.,Wyoming,Albany,41.3192,-105.6013,Laramie|Laramie River|Flint Street|Snowy Range Road,"  40.510937,-102.12223 ","  41.311367,-105.591101"
870163.0,"Happy Jack Road, 0.5 mi from U.S. Hwy 30.",U.S.A.,Wyoming,Albany,41.2536,-105.4374,Happy Jack Road|U.S. Hwy 30,"  40.05818,-102.63758","  41.1464227,-104.9494808"
870246.0,Medicine Bow National Forest: Pole Mountain.,U.S.A.,Wyoming,Albany,41.2692,-105.3389,Medicine Bow National Forest|Pole Mountain,"  41.2161 ,-106.68071","  41.18194755,-107.11058049"
870520.0,"Great Divide Basin and adjacent regions: along U.S. Hwy 287, 3 mi S of Rock River.",U.S.A.,Wyoming,Albany,41.7243,-105.9348,Great Divide Basin|U.S. Hwy 287|Rock River," 30.289438,-81.802666",
871885.0,Northwest exposure of Elk Mountain.,U.S.A.,Wyoming,Carbon,41.6526,-106.5526,Northwest|Elk Mountain," 34.993946,-98.72786 ",
872005.0,Grand Teton National Park: Webb Canyon.,U.S.A.,Wyoming,Teton,43.9477,-110.8237,Grand Teton National Park|Webb Canyon,"  43.810566,-110.648796","  43.81056675,-110.64879478"
872364.0,"Divide between upper North Platte River and Great Divide Basin at Bear Mountain in Ferris Dunes, ca 22 mi E Lamont.",U.S.A.,Wyoming,Carbon,42.2384,-107.0468,North Platte River|Great Divide Basin|Bear Mountain|Ferris Dunes|Lamont,"  41.606632,-102.82304 ","  42.55724145,-106.71159912"
872365.0,"Divide between upper North Platte River and Great Divide Basin at Bear Mountain in Ferris Dunes, ca 22 air mi E of Lamont.",U.S.A.,Wyoming,Carbon,42.2405,-107.0687,North Platte River|Great Divide Basin|Bear Mountain|Ferris Dunes|Lamont,"  41.606632,-102.82304 ","  42.55724145,-106.71159912"
872687.0,S of Encampment.,U.S.A.,Wyoming,Carbon,41.2043,-106.7993,,,
872693.0,"Sierra Madre: Old Hog Park Road, ca 2 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.1806,-106.812,Sierra Madre|Old Hog Park Road|Encampment,"  32.712753,-104.4719  ",
872702.0,"Sierra Madre: Beaver Creek, ca 7 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.1692,-106.9168,Sierra Madre|Beaver Creek|Encampment,"  32.712753,-104.4719  ",
872708.0,"Sierra Madre: Green Mountain, ca 8 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.1183,-106.9006,Sierra Madre|Green Mountain|Encampment,"  32.712753,-104.4719  ",
872709.0,Sierra Madre: South Fork Miner Creek ca 8.5 air mi SW of Encampment.,U.S.A.,Wyoming,Carbon,41.0984,-106.8692,Sierra Madre|South Fork Miner Creek|Encampment,"  32.712753,-104.4719  ",
882268.0,"University of Wyoming Campus, E of Biochemistry Building.",U.S.A.,Wyoming,Albany,41.3138,-105.5843,University of Wyoming Campus,,
883669.0,Laramie Plains.,U.S.A.,Wyoming,Albany,41.38862,-105.35643,Laramie Plains,"  41.238033,-105.74805 ","  41.2380316,-105.7480494"
883927.0,"Sierra Madre: Bottle Creek, ca 6.5 air mi WSW of Encampment.",U.S.A.,Wyoming,Carbon,41.1741,-106.9065,Sierra Madre|Bottle Creek|Encampment,"  32.712753,-104.4719  ",
883932.0,"Sierra Madre: Jack Creek Road, ca 6 air mi WSW of Encampment.",U.S.A.,Wyoming,Carbon,41.1769,-106.9029,Sierra Madre|Jack Creek Road|Encampment,"  32.712753,-104.4719  ",
883933.0,"Sierra Madre: above South Fork Miner Creek, ca 7.5 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.1056,-106.849,Sierra Madre|South Fork Miner Creek|Encampment,"  32.712753,-104.4719  ",
883934.0,"Sierra Madre: Willow Creek, ca 6 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.1541,-106.8829,Sierra Madre|Willow Creek|Encampment,"  32.712753,-104.4719  ",
883937.0,"Sierra Madre: South Soldier Creek, ca 9.5 air mi SSW of Encampment.",U.S.A.,Wyoming,Carbon,41.0786,-106.8473,Sierra Madre|South Soldier Creek|Encampment,"  32.712753,-104.4719  ",
883939.0,"Siera Madre: W of Encampment, ca 2.5 air mi.",U.S.A.,Wyoming,Carbon,41.1983,-106.8415,Siera Madre,"  34.14861,-118.08064",
883940.0,"W of Encampment, ca 5.5 air mi.",U.S.A.,Wyoming,Carbon,41.1769,-106.8872,W of Encampment," 38.54712 ,-85.727776",
883944.0,"Sierra Madre: N of Bottle Creek, ca 6 air mi WSW of Encampment.",U.S.A.,Wyoming,Carbon,41.1755,-106.9034,Sierra Madre|Bottle Creek|Encampment,"  32.712654,-104.47185 ",
883945.0,"Sierra Madre: North Fork Miner Creek, ca 6 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.1368,-106.8626,Sierra Madre|North Fork Miner Creek|Encampment,"  32.712654,-104.47185 ",
883950.0,"W of Encampment, ca 5.5 air mi.",U.S.A.,Wyoming,Carbon,41.18,-106.8881,W of Encampment," 38.54712 ,-85.727776",
883951.0,"Sierra Madre: North Fork Encampment River, ca 7 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.1553,-106.9063,Sierra Madre|North Fork Encampment River|Encampment,"  32.712654,-104.47185 ",
883955.0,"Sierra Madre: above Beaver Creek, ca 7 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.1665,-106.9219,Sierra Madre|Beaver Creek|Encampment,"  32.712654,-104.47185 ",
883966.0,"Sierra Madre: above Slaughterhouse Gulch, ca 8.5 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.1524,-106.9378,Sierra Madre|Slaughterhouse Gulch|Encampment,"  32.712654,-104.47185 ",
883968.0,S of Encampment.,U.S.A.,Wyoming,Carbon,41.2041,-106.7877,,,
890229.0,"Wyoming National Forest: along trail, 0.5 mi E of Willow Lake.",U.S.A.,Wyoming,Sublette,43.0107,-109.8302,Wyoming National Forest|Willow Lake,"  42.240776,-107.190285","  43.2256695 ,-109.98422646"
890233.0,"Sierra Madre: Cow Creek, ca 10.3 air mi WSW of Encampment.",U.S.A.,Wyoming,Carbon,41.1854,-106.9876,Sierra Madre|Cow Creek|Encampment,"  32.712654,-104.47185 ",
890262.0,Gros Ventre Mountains: Sheep Mountain.,U.S.A.,Wyoming,Teton,43.5749,-110.5643,Gros Ventre Mountains|Sheep Mountain,,
890353.0,"Sierra Madre: Willow Creek, ca 6 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.1525,-106.8842,Sierra Madre|Willow Creek|Encampment,"  32.712654,-104.47185 ",
890354.0,"Sierra Madre: North Fork Encampment River, ca 6.3 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.1556,-106.9062,Sierra Madre|North Fork Encampment River|Encampment,"  32.712654,-104.47185 ",
890386.0,Rockdale.,U.S.A.,Wyoming,Carbon,41.595,-106.2098,Rockdale," 37.598785,-88.63032 ",
891569.0,30-35 mi W of Baggs.,U.S.A.,Wyoming,Sweetwater,41.0205,-108.0491,Baggs,"  41.035797,-107.65757 ","  41.035798,-107.657569"
891787.0,Bighorn National Forest: Bull Creek.,U.S.A.,Wyoming,Sheridan,44.7576,-107.5898,Bighorn National Forest|Bull Creek,"  44.471905,-107.190704","  44.47190395,-107.19070714"
891793.0,Bighorn National forest: Muddy Ranger Station.,U.S.A.,Wyoming,Johnson,44.1598,-106.9108,Bighorn National forest|Muddy Ranger Station,"  44.471905,-107.190704","  44.47190395,-107.19070714"
891936.0,Wyoming Range.,U.S.A.,Wyoming,Sublette,42.5127,-110.5597,Wyoming Range,"  42.91011,-110.61915","  42.9101089,-110.6191491"
891941.0,"Medicine Bow Mountains: ridge E of East Glacier Lake, near plot 103 (106).",U.S.A.,Wyoming,Albany,41.3784,-106.251,Medicine Bow Mountains|East Glacier Lake,,
892042.0,Powder River Pass.,U.S.A.,Wyoming,Johnson,44.1498,-107.0796,Powder River Pass,"  44.14985,-107.07992","  44.1496876,-107.079505 "
893398.0,"Great Divide Basin and Adjacent Regions: Big Hollow near County Road 44 between Wyo Hwy 130 & 230, W of Laramie, probably near Gelatt Lake.",U.S.A.,Wyoming,Albany,41.2368,-105.8377,Great Divide Basin|Big Hollow|County Road 44|Wyo Hwy 130|Laramie|Gelatt Lake," 30.289438,-81.802666",
893479.0,"Rock Creek Canyon, between feeder creek and Rock Creek.",U.S.A.,Wyoming,Carbon,41.4597,-106.1919,Rock Creek Canyon|Rock Creek,"  34.99845,-104.49113",
893480.0,Manderson.,U.S.A.,Wyoming,Big Horn,44.2692,-107.96,,,
893499.0,E of Greybull near Shell.,U.S.A.,Wyoming,Big Horn,44.5289,-107.8152,Greybull|Shell,"  44.488922,-108.05542 ","  44.488924 ,-108.0554209"
893510.0,Como Bluffs.,U.S.A.,Wyoming,Carbon,41.8652,-106.0736,Como Bluffs,"  41.916077,-106.06418 ","  41.9160774,-106.0641776"
893513.0,"The Gas Hills, plot #20.",U.S.A.,Wyoming,Fremont,42.8509,-107.569,The Gas Hills,,
893515.0,2 mi N of Medicine Bow.,U.S.A.,Wyoming,Carbon,41.9193,-106.1866,,,
893516.0,6 mi W of Greybull.,U.S.A.,Wyoming,Big Horn,44.5073,-108.1696,,,
893519.0,Great Divide Basin and Adjacent Regions: Hells Half Acre.,U.S.A.,Wyoming,Natrona,43.0476,-107.0947,Great Divide Basin|Hells Half Acre," 30.289438,-81.802666",
893521.0,"W 0.6 mi from Kenton Road, Roohelle Hills Road intersection, go thru first fence and down slope 200m.",U.S.A.,Wyoming,Campbell,43.4994,-105.0904,Kenton Road|Roohelle Hills Road," 39.73909,-76.93244",
893537.0,Gas Hills: on the north face of the #2 tailings dam.,U.S.A.,Wyoming,Fremont,42.8418,-107.6172,Gas Hills|the #2 tailings dam,"  34.220318,-118.4724  ",
893559.0,Big Horn Mountains: No Wood.,U.S.A.,Wyoming,Washakie,43.5961,-107.4272,Big Horn Mountains,"  41.14058,-108.97519","  44.1585828,-106.7981066"
893565.0,Sheridan Experimental Farm.,U.S.A.,Wyoming,Sheridan,44.8396,-106.8399,Sheridan Experimental Farm,,
893670.0,"Near Wyo Hwy 487, ca 17 air mi SE of Wyo Hwy 220.",U.S.A.,Wyoming,Fremont,42.5392,-106.4547,Wyo Hwy 487|Wyo Hwy 220,"  43.20764,-109.38489","  42.84743252,-106.32977108"
897074.0,"Sierra Madre: North Fork Encampment River, ca 5.5 air mi SW of Encampment.",U.S.A.,Wyoming,Carbon,41.1652,-106.8819,Sierra Madre|North Fork Encampment River|Encampment,"  32.712654,-104.47185 ",
897080.0,Sierra Madre: ca 4.8 air mi SW of Encampment.,U.S.A.,Wyoming,Carbon,41.1499,-106.8442,Sierra Madre|Encampment,"  32.712654,-104.47185 ",
897171.0,"Medicine Bow Mountains: unnamed tributary of Libby Creek, ca 6.5 mi NW of Centennial.",U.S.A.,Wyoming,Albany,41.3447,-106.2144,Medicine Bow Mountains|Libby Creek|Centennial,,
897236.0,Horse Haven Exclosure,U.S.A.,Wyoming,Big Horn,44.3073,-107.88,,,
897245.0,"Ca 70 air km SSE of Gillette, 14 air km E of Wyo Hwy 59.",U.S.A.,Wyoming,Campbell,43.665,-105.2815,Gillette|Wyo Hwy 59," 38.24454,-87.51188","  44.290635,-105.501876"
897250.0,Point of Rocks.,U.S.A.,Wyoming,Sweetwater,41.679,-108.7884,,,
897251.0,Just N of Opal.,U.S.A.,Wyoming,Lincoln,41.7772,-110.3308,,,
897253.0,"7.7 mi E of Mountain View along Wyo Hwy 414, summit of Dugway.",U.S.A.,Wyoming,Uinta,41.2355,-110.2085,Mountain View|Wyo Hwy 414|Dugway,"  35.749535,-112.89976 ","  41.2729213,-110.336203 "
897255.0,Green River.,U.S.A.,Wyoming,Sweetwater,41.5244,-109.4715,Green River," 41.52287,-96.13343","  41.5290933,-109.466473 "
897261.0,Absaroka Mountains: North Fork Shoshone River Drainage: on hill just S of Wapiti.,U.S.A.,Wyoming,Park,44.4665,-109.4379,Absaroka Mountains|North Fork Shoshone River|Wapiti,"  43.557682,-109.15379 ","  43.5546784,-109.1420773"
897265.0,Boulder Creek Flats,U.S.A.,Wyoming,Sublette,42.7501,-109.6881,Boulder Creek,"  42.382065,-113.78909 ",
897270.0,Yellowstone National Park: Camp Roosevelt Ranger Station,U.S.A.,Wyoming,Park,44.9128,-110.4171,Yellowstone National Park|Camp Roosevelt Ranger Station,"  44.620087,-110.56069 ","  44.6200885 ,-110.56068933"
897273.0,Lyman,U.S.A.,Wyoming,Uinta,41.3382,-110.3077,,,
897278.0,"Wyoming Range: 1.5 mi NE of Snider Basin Guard Station, just S of Coal Creek Road; South Piney Creek",U.S.A.,Wyoming,Sublette,42.5066,-110.5153,Wyoming Range|Snider Basin Guard Station|Coal Creek Road|South Piney Creek,"  42.91011,-110.61915","  42.9101089,-110.6191491"
897279.0,South Haystack Coal Site.,U.S.A.,Wyoming,Uinta,41.432,-110.6778,South Haystack Coal Site,,
897337.0,"Laramie Range: Medicine Bow National Forest: Pole Mountain Unit: north side of Wyo Hwy 210 (Happy Jack Road), along Brush Creek, ca 1.5 mi W of Laramie County, ca 2 mi E of Twin Mountain.",U.S.A.,Wyoming,Albany,41.4608,-105.31686,Laramie Range|Medicine Bow National Forest|Pole Mountain Unit|Wyo Hwy 210|Happy Jack Road|Brush Creek|Laramie County|Twin Mountain,"  41.225475,-105.20978 ","  41.3089852,-105.6176192"
897355.0,Yellowstone National Park; west slope of Mt. Washburn.,U.S.A.,Wyoming,Park,44.7976,-110.4456,Yellowstone National Park|Mt. Washburn,"  44.620087,-110.56069 ","  44.6200885 ,-110.56068933"
899367.0,"(Near) Brooklyn Lake, Laramie.",U.S.A.,Wyoming,Albany,41.3698,-106.2473,Brooklyn Lake|Laramie,"  41.371895,-106.251175","  41.3718957 ,-106.25117798"
899440.0,"Targhee National Forest: Teton Canyon: Treasure Mountain Scout Camp, 6 mi E of Idaho.",U.S.A.,Wyoming,Teton,43.7545,-110.9473,Targhee National Forest|Teton Canyon|Treasure Mountain Scout Camp|Idaho,"  44.5002 ,-111.33412",
899455.0,"Laramie Range: Tunnel Road, ca 25 mi SW of Wheatland.",U.S.A.,Wyoming,Albany,41.9543,-105.4362,Laramie Range|Tunnel Road|Wheatland,"  41.225475,-105.20978 ","  41.3089852,-105.6176192"
899456.0,Medicine Bow National Forest: Battle Pass.,U.S.A.,Wyoming,Carbon,41.1554,-106.9821,Medicine Bow National Forest|Battle Pass,"  41.2161 ,-106.68071","  41.18194755,-107.11058049"
899514.0,"NE of Little Mountain, ca 34 air mi S of Rock Springs.",U.S.A.,Wyoming,Sweetwater,41.1018,-109.259,Little Mountain|Rock Springs," 40.99082,-98.53334",
899526.0,Wyoming National Forest: South Fork Fontenelle Creek.,U.S.A.,Wyoming,Lincoln,42.1963,-110.6103,Wyoming National Forest|South Fork Fontenelle Creek,"  42.240776,-107.190285","  43.2256695 ,-109.98422646"
899528.0,Grand Teton National Park: head of Granite Creek.,U.S.A.,Wyoming,Teton,43.6118,-110.941,Grand Teton National Park|Granite Creek,"  43.810566,-110.648796","  43.81056675,-110.64879478"
899529.0,"Wyoming National Forest: Spring Creek, opposite of First Creek",U.S.A.,Wyoming,Lincoln,42.6128,-111.0334,Wyoming National Forest|Spring Creek|First Creek,"  42.240776,-107.190285","  43.2256695 ,-109.98422646"
899532.0,"Sw of Thermopolis and W of Wind River Canyon, on N flank of Owl Creek Range. North Fork Mud Creek.",U.S.A.,Wyoming,Hot Springs,43.5857,-108.6497,Thermopolis|Wind River Canyon|Owl Creek Range|North Fork Mud Creek,"  43.64607,-108.21204","  43.646067,-108.212043"
899533.0,Gros Ventre Mountains: Kelly Warm Springs.,U.S.A.,Wyoming,Teton,43.639,-110.6157,Gros Ventre Mountains|Kelly Warm Springs,,
899549.0,Bighorn National Forest:,U.S.A.,Wyoming,Sheridan,44.6012,-107.2163,Bighorn National Forest,"  44.471905,-107.190704","  44.47190395,-107.19070714"
899555.0,Pass Creek,U.S.A.,Wyoming,Fremont,42.6224,-108.756,Pass Creek," 42.20554,-88.43083",
